learn_id,pokemon_id,move_id,pokemon_name_en,move_name_en,gen,method,learn_level
9995,123,637,Scyther,Quick Attack,9,level_up,1
9996,123,293,Scyther,Fury Cutter,9,level_up,4
9997,123,240,Scyther,False Swipe,9,level_up,8
9998,123,920,Scyther,Wing Attack,9,level_up,12
9999,123,182,Scyther,Double Team,9,level_up,16
10000,123,177,Scyther,Double Hit,9,level_up,20
10001,123,738,Scyther,Slash,9,level_up,24
10002,123,278,Scyther,Focus Energy,9,level_up,28
10003,123,13,Scyther,Agility,9,level_up,32
10004,123,15,Scyther,Air Slash,9,level_up,36
10005,123,929,Scyther,X-Scissor,9,level_up,40
10006,123,825,Scyther,Swords Dance,9,level_up,44
10007,123,144,Scyther,Counter,9,egg,1
10008,123,163,Scyther,Defog,9,egg,1
10009,123,242,Scyther,Feint,9,egg,1
10010,123,557,Scyther,Night Slash,9,egg,1
10011,123,638,Scyther,Quick Guard,9,egg,1
10012,123,835,Scyther,Take Down,9,TM,0
10013,123,13,Scyther,Agility,9,TM,0
10014,123,693,Scyther,Scary Face,9,TM,0
10015,123,616,Scyther,Protect,9,TM,0
10016,123,8,Scyther,Acrobatics,9,TM,0
10017,123,803,Scyther,Struggle Bug,9,TM,0
10018,123,850,Scyther,Thief,9,TM,0
10019,123,872,Scyther,Trailblaze,9,TM,0
10020,123,601,Scyther,Pounce,9,TM,0
10021,123,234,Scyther,Facade,9,TM,0
10022,123,10,Scyther,Aerial Ace,9,TM,0
10023,123,823,Scyther,Swift,9,TM,0
10024,123,14,Scyther,Air Cutter,9,TM,0
10025,123,223,Scyther,Endure,9,TM,0
10026,123,810,Scyther,Sunny Day,9,TM,0
10027,123,645,Scyther,Rain Dance,9,TM,0
10028,123,240,Scyther,False Swipe,9,TM,0
10029,123,88,Scyther,Brick Break,9,TM,0
10030,123,888,Scyther,U-turn,9,TM,0
10031,123,15,Scyther,Air Slash,9,TM,0
10032,123,740,Scyther,Sleep Talk,9,TM,0
10033,123,457,Scyther,Light Screen,9,TM,0
10034,123,656,Scyther,Rest,9,TM,0
10035,123,825,Scyther,Swords Dance,9,TM,0
10036,123,807,Scyther,Substitute,9,TM,0
10037,123,929,Scyther,X-Scissor,9,TM,0
10038,123,834,Scyther,Tailwind,9,TM,0
10039,123,382,Scyther,Helping Hand,9,TM,0
10040,123,51,Scyther,Baton Pass,9,TM,0
10041,123,661,Scyther,Reversal,9,TM,0
10042,123,337,Scyther,Giga Impact,9,TM,0
10043,123,94,Scyther,Bug Buzz,9,TM,0
10044,123,399,Scyther,Hyper Beam,9,TM,0
10045,123,123,Scyther,Close Combat,9,TM,0
10046,123,847,Scyther,Tera Blast,9,TM,0
10047,123,93,Scyther,Bug Bite,9,TM,0
10048,123,892,Scyther,Vacuum Wave,9,TM,0
10049,123,468,Scyther,Lunge,9,TM,0
10050,123,204,Scyther,Dual Wingbeat,9,TM,0
10051,123,731,Scyther,Skitter Smack,9,TM,0
10052,123,90,Scyther,Brutal Swing,9,level_up,20
10053,123,94,Scyther,Bug Buzz,9,level_up,34
10054,123,468,Scyther,Lunge,9,level_up,46
10055,123,182,Scyther,Double Team,9,TM,0
10056,123,557,Scyther,Night Slash,9,TM,0
10057,123,438,Scyther,Knock Off,9,TM,0
10058,123,183,Scyther,Double-Edge,9,TM,0
10059,123,724,Scyther,Silver Wind,9,TM,0
10060,123,177,Scyther,Double Hit,9,TM,0
10061,123,203,Scyther,Dual Chop,9,TM,0
10062,123,649,Scyther,Razor Wind,9,TM,0
10063,124,137,Jynx,Copycat,8,level_up,1
10064,124,454,Jynx,Lick,8,level_up,1
10065,124,602,Jynx,Pound,8,level_up,1
10066,124,604,Jynx,Powder Snow,8,level_up,1
10067,124,821,Jynx,Sweet Kiss,8,level_up,1
10068,124,132,Jynx,Confusion,8,level_up,12
10069,124,146,Jynx,Covet,8,level_up,16
10070,124,726,Jynx,Sing,8,level_up,20
10071,124,238,Jynx,Fake Tears,8,level_up,24
10072,124,411,Jynx,Ice Punch,8,level_up,28
10073,124,620,Jynx,Psychic,8,level_up,34
10074,124,461,Jynx,Lovely Kiss,8,level_up,40
10075,124,506,Jynx,Mean Look,8,level_up,46
10076,124,581,Jynx,Perish Song,8,level_up,52
10077,124,69,Jynx,Blizzard,8,level_up,58
10078,124,229,Jynx,Expanding Force,8,egg,1
10079,124,879,Jynx,Triple Axel,8,egg,1
10080,124,229,Jynx,Expanding Force,8,tutor,0
10081,124,879,Jynx,Triple Axel,8,tutor,0
10082,124,510,Jynx,Mega Punch,8,TM,0
10083,124,509,Jynx,Mega Kick,8,TM,0
10084,124,411,Jynx,Ice Punch,8,TM,0
10085,124,399,Jynx,Hyper Beam,8,TM,0
10086,124,337,Jynx,Giga Impact,8,TM,0
10087,124,457,Jynx,Light Screen,8,TM,0
10088,124,652,Jynx,Reflect,8,TM,0
10089,124,656,Jynx,Rest,8,TM,0
10090,124,850,Jynx,Thief,8,TM,0
10091,124,753,Jynx,Snore,8,TM,0
10092,124,616,Jynx,Protect,8,TM,0
10093,124,416,Jynx,Icy Wind,8,TM,0
10094,124,111,Jynx,Charm,8,TM,0
10095,124,37,Jynx,Attract,8,TM,0
10096,124,645,Jynx,Rain Dance,8,TM,0
10097,124,362,Jynx,Hail,8,TM,0
10098,124,234,Jynx,Facade,8,TM,0
10099,124,382,Jynx,Helping Hand,8,TM,0
10100,124,88,Jynx,Brick Break,8,TM,0
10101,124,238,Jynx,Fake Tears,8,TM,0
10102,124,415,Jynx,Icicle Spear,8,TM,0
10103,124,579,Jynx,Payback,8,TM,0
10104,124,269,Jynx,Fling,8,TM,0
10105,124,197,Jynx,Drain Punch,8,TM,0
10106,124,43,Jynx,Avalanche,8,TM,0
10107,124,625,Jynx,Psycho Cut,8,TM,0
10108,124,876,Jynx,Trick Room,8,TM,0
10109,124,923,Jynx,Wonder Room,8,TM,0
10110,124,473,Jynx,Magic Room,8,TM,0
10111,124,679,Jynx,Round,8,TM,0
10112,124,198,Jynx,Draining Kiss,8,TM,0
10113,124,623,Jynx,Psychic Terrain,8,TM,0
10114,124,75,Jynx,Body Slam,8,TR,0
10115,124,407,Jynx,Ice Beam,8,TR,0
10116,124,69,Jynx,Blizzard,8,TR,0
10117,124,620,Jynx,Psychic,8,TR,0
10118,124,520,Jynx,Metronome,8,TR,0
10119,124,807,Jynx,Substitute,8,TR,0
10120,124,628,Jynx,Psyshock,8,TR,0
10121,124,223,Jynx,Endure,8,TR,0
10122,124,740,Jynx,Sleep Talk,8,TR,0
10123,124,221,Jynx,Encore,8,TR,0
10124,124,705,Jynx,Shadow Ball,8,TR,0
10125,124,297,Jynx,Future Sight,8,TR,0
10126,124,890,Jynx,Uproar,8,TR,0
10127,124,838,Jynx,Taunt,8,TR,0
10128,124,875,Jynx,Trick,8,TR,0
10129,124,730,Jynx,Skill Swap,8,TR,0
10130,124,402,Jynx,Hyper Voice,8,TR,0
10131,124,103,Jynx,Calm Mind,8,TR,0
10132,124,277,Jynx,Focus Blast,8,TR,0
10133,124,224,Jynx,Energy Ball,8,TR,0
10134,124,549,Jynx,Nasty Plot,8,TR,0
10135,124,932,Jynx,Zen Headbutt,8,TR,0
10136,124,345,Jynx,Grass Knot,8,TR,0
10137,124,796,Jynx,Stored Power,8,TR,0
10138,124,18,Jynx,Ally Switch,8,TR,0
10139,124,237,Jynx,Fake Out,8,egg,1
10140,124,411,Jynx,Ice Punch,8,egg,1
10141,124,674,Jynx,Role Play,8,egg,1
10142,124,921,Jynx,Wish,8,egg,1
10143,124,279,Jynx,Focus Punch,8,TM,0
10144,124,905,Jynx,Water Pulse,8,TM,0
10145,124,103,Jynx,Calm Mind,8,TM,0
10146,124,838,Jynx,Taunt,8,TM,0
10147,124,407,Jynx,Ice Beam,8,TM,0
10148,124,69,Jynx,Blizzard,8,TM,0
10149,124,620,Jynx,Psychic,8,TM,0
10150,124,705,Jynx,Shadow Ball,8,TM,0
10151,124,182,Jynx,Double Team,8,TM,0
10152,124,868,Jynx,Torment,8,TM,0
10153,124,730,Jynx,Skill Swap,8,TM,0
10154,124,277,Jynx,Focus Blast,8,TM,0
10155,124,224,Jynx,Energy Ball,8,TM,0
10156,124,223,Jynx,Endure,8,TM,0
10157,124,549,Jynx,Nasty Plot,8,TM,0
10158,124,651,Jynx,Recycle,8,TM,0
10159,124,265,Jynx,Flash,8,TM,0
10160,124,619,Jynx,Psych Up,8,TM,0
10161,124,740,Jynx,Sleep Talk,8,TM,0
10162,124,199,Jynx,Dream Eater,8,TM,0
10163,124,345,Jynx,Grass Knot,8,TM,0
10164,124,819,Jynx,Swagger,8,TM,0
10165,124,807,Jynx,Substitute,8,TM,0
10166,125,109,Electabuzz,Charge,9,level_up,1
10167,125,452,Electabuzz,Leer,9,level_up,1
10168,125,637,Electabuzz,Quick Attack,9,level_up,1
10169,125,859,Electabuzz,Thunder Shock,9,level_up,1
10170,125,823,Electabuzz,Swift,9,level_up,12
10171,125,720,Electabuzz,Shock Wave,9,level_up,16
10172,125,860,Electabuzz,Thunder Wave,9,level_up,20
10173,125,696,Electabuzz,Screech,9,level_up,24
10174,125,858,Electabuzz,Thunder Punch,9,level_up,28
10175,125,172,Electabuzz,Discharge,9,level_up,34
10176,125,462,Electabuzz,Low Kick,9,level_up,40
10177,125,861,Electabuzz,Thunderbolt,9,level_up,46
10178,125,457,Electabuzz,Light Screen,9,level_up,52
10179,125,855,Electabuzz,Thunder,9,level_up,58
10180,125,337,Electabuzz,Giga Impact,9,level_up,64
10181,125,835,Electabuzz,Take Down,9,egg,1
10182,125,616,Electabuzz,Protect,9,egg,1
10183,125,462,Electabuzz,Low Kick,9,egg,1
10184,125,850,Electabuzz,Thief,9,egg,1
10185,125,872,Electabuzz,Trailblaze,9,egg,1
10186,125,110,Electabuzz,Charge Beam,9,egg,1
10187,125,234,Electabuzz,Facade,9,egg,1
10188,125,823,Electabuzz,Swift,9,egg,1
10189,125,463,Electabuzz,Low Sweep,9,egg,1
10190,125,269,Electabuzz,Fling,9,egg,1
10191,125,223,Electabuzz,Endure,9,egg,1
10192,125,900,Electabuzz,Volt Switch,9,egg,1
10193,125,645,Electabuzz,Rain Dance,9,egg,1
10194,125,88,Electabuzz,Brick Break,9,egg,1
10195,125,95,Electabuzz,Bulk Up,9,egg,1
10196,125,75,Electabuzz,Body Slam,9,egg,1
10197,125,254,Electabuzz,Fire Punch,9,egg,1
10198,125,858,Electabuzz,Thunder Punch,9,egg,1
10199,125,411,Electabuzz,Ice Punch,9,egg,1
10200,125,740,Electabuzz,Sleep Talk,9,egg,1
10201,125,215,Electabuzz,Electro Ball,9,egg,1
10202,125,457,Electabuzz,Light Screen,9,egg,1
10203,125,520,Electabuzz,Metronome,9,egg,1
10204,125,860,Electabuzz,Thunder Wave,9,egg,1
10205,125,656,Electabuzz,Rest,9,egg,1
10206,125,838,Electabuzz,Taunt,9,egg,1
10207,125,210,Electabuzz,Eerie Impulse,9,egg,1
10208,125,807,Electabuzz,Substitute,9,egg,1
10209,125,620,Electabuzz,Psychic,9,egg,1
10210,125,861,Electabuzz,Thunderbolt,9,egg,1
10211,125,382,Electabuzz,Helping Hand,9,egg,1
10212,125,213,Electabuzz,Electric Terrain,9,egg,1
10213,125,917,Electabuzz,Wild Charge,9,egg,1
10214,125,337,Electabuzz,Giga Impact,9,egg,1
10215,125,277,Electabuzz,Focus Blast,9,egg,1
10216,125,399,Electabuzz,Hyper Beam,9,egg,1
10217,125,855,Electabuzz,Thunder,9,egg,1
10218,125,847,Electabuzz,Tera Blast,9,egg,1
10219,125,109,Electabuzz,Charge,9,egg,1
10220,125,438,Electabuzz,Knock Off,9,egg,1
10221,125,890,Electabuzz,Uproar,9,egg,1
10222,125,279,Electabuzz,Focus Punch,9,egg,1
10223,125,183,Electabuzz,Double-Edge,9,egg,1
10224,125,813,Electabuzz,Supercell Slam,9,egg,1
10225,125,218,Electabuzz,Electroweb,9,egg,1
10226,125,516,Electabuzz,Metal Sound,9,egg,1
10227,125,835,Electabuzz,Take Down,9,TM,0
10228,125,616,Electabuzz,Protect,9,TM,0
10229,125,462,Electabuzz,Low Kick,9,TM,0
10230,125,850,Electabuzz,Thief,9,TM,0
10231,125,872,Electabuzz,Trailblaze,9,TM,0
10232,125,110,Electabuzz,Charge Beam,9,TM,0
10233,125,234,Electabuzz,Facade,9,TM,0
10234,125,823,Electabuzz,Swift,9,TM,0
10235,125,463,Electabuzz,Low Sweep,9,TM,0
10236,125,269,Electabuzz,Fling,9,TM,0
10237,125,223,Electabuzz,Endure,9,TM,0
10238,125,900,Electabuzz,Volt Switch,9,TM,0
10239,125,645,Electabuzz,Rain Dance,9,TM,0
10240,125,88,Electabuzz,Brick Break,9,TM,0
10241,125,95,Electabuzz,Bulk Up,9,TM,0
10242,125,75,Electabuzz,Body Slam,9,TM,0
10243,125,254,Electabuzz,Fire Punch,9,TM,0
10244,125,858,Electabuzz,Thunder Punch,9,TM,0
10245,125,411,Electabuzz,Ice Punch,9,TM,0
10246,125,740,Electabuzz,Sleep Talk,9,TM,0
10247,125,215,Electabuzz,Electro Ball,9,TM,0
10248,125,457,Electabuzz,Light Screen,9,TM,0
10249,125,520,Electabuzz,Metronome,9,TM,0
10250,125,860,Electabuzz,Thunder Wave,9,TM,0
10251,125,656,Electabuzz,Rest,9,TM,0
10252,125,838,Electabuzz,Taunt,9,TM,0
10253,125,210,Electabuzz,Eerie Impulse,9,TM,0
10254,125,807,Electabuzz,Substitute,9,TM,0
10255,125,620,Electabuzz,Psychic,9,TM,0
10256,125,861,Electabuzz,Thunderbolt,9,TM,0
10257,125,382,Electabuzz,Helping Hand,9,TM,0
10258,125,213,Electabuzz,Electric Terrain,9,TM,0
10259,125,917,Electabuzz,Wild Charge,9,TM,0
10260,125,337,Electabuzz,Giga Impact,9,TM,0
10261,125,277,Electabuzz,Focus Blast,9,TM,0
10262,125,399,Electabuzz,Hyper Beam,9,TM,0
10263,125,855,Electabuzz,Thunder,9,TM,0
10264,125,847,Electabuzz,Tera Blast,9,TM,0
10265,125,109,Electabuzz,Charge,9,TM,0
10266,125,438,Electabuzz,Knock Off,9,TM,0
10267,125,890,Electabuzz,Uproar,9,TM,0
10268,125,279,Electabuzz,Focus Punch,9,TM,0
10269,125,183,Electabuzz,Double-Edge,9,TM,0
10270,125,813,Electabuzz,Supercell Slam,9,TM,0
10271,125,218,Electabuzz,Electroweb,9,TM,0
10272,125,516,Electabuzz,Metal Sound,9,TM,0
10273,126,220,Magmar,Ember,9,level_up,1
10274,126,452,Magmar,Leer,9,level_up,1
10275,126,747,Magmar,Smog,9,level_up,1
10276,126,748,Magmar,Smokescreen,9,level_up,1
10277,126,122,Magmar,Clear Smog,9,level_up,12
10278,126,262,Magmar,Flame Wheel,9,level_up,16
10279,126,131,Magmar,Confuse Ray,9,level_up,20
10280,126,693,Magmar,Scary Face,9,level_up,24
10281,126,254,Magmar,Fire Punch,9,level_up,28
10282,126,445,Magmar,Lava Plume,9,level_up,34
10283,126,462,Magmar,Low Kick,9,level_up,40
10284,126,263,Magmar,Flamethrower,9,level_up,46
10285,126,810,Magmar,Sunny Day,9,level_up,52
10286,126,250,Magmar,Fire Blast,9,level_up,58
10287,126,399,Magmar,Hyper Beam,9,level_up,64
10288,126,835,Magmar,Take Down,9,egg,1
10289,126,693,Magmar,Scary Face,9,egg,1
10290,126,616,Magmar,Protect,9,egg,1
10291,126,462,Magmar,Low Kick,9,egg,1
10292,126,7,Magmar,Acid Spray,9,egg,1
10293,126,131,Magmar,Confuse Ray,9,egg,1
10294,126,850,Magmar,Thief,9,egg,1
10295,126,255,Magmar,Fire Spin,9,egg,1
10296,126,234,Magmar,Facade,9,egg,1
10297,126,261,Magmar,Flame Charge,9,egg,1
10298,126,463,Magmar,Low Sweep,9,egg,1
10299,126,269,Magmar,Fling,9,egg,1
10300,126,223,Magmar,Endure,9,egg,1
10301,126,810,Magmar,Sunny Day,9,egg,1
10302,126,88,Magmar,Brick Break,9,egg,1
10303,126,75,Magmar,Body Slam,9,egg,1
10304,126,254,Magmar,Fire Punch,9,egg,1
10305,126,858,Magmar,Thunder Punch,9,egg,1
10306,126,740,Magmar,Sleep Talk,9,egg,1
10307,126,520,Magmar,Metronome,9,egg,1
10308,126,594,Magmar,Poison Jab,9,egg,1
10309,126,656,Magmar,Rest,9,egg,1
10310,126,838,Magmar,Taunt,9,egg,1
10311,126,807,Magmar,Substitute,9,egg,1
10312,126,919,Magmar,Will-O-Wisp,9,egg,1
10313,126,380,Magmar,Heat Wave,9,egg,1
10314,126,620,Magmar,Psychic,9,egg,1
10315,126,263,Magmar,Flamethrower,9,egg,1
10316,126,382,Magmar,Helping Hand,9,egg,1
10317,126,250,Magmar,Fire Blast,9,egg,1
10318,126,337,Magmar,Giga Impact,9,egg,1
10319,126,574,Magmar,Overheat,9,egg,1
10320,126,277,Magmar,Focus Blast,9,egg,1
10321,126,399,Magmar,Hyper Beam,9,egg,1
10322,126,264,Magmar,Flare Blitz,9,egg,1
10323,126,847,Magmar,Tera Blast,9,egg,1
10324,126,664,Magmar,Roar,9,egg,1
10325,126,438,Magmar,Knock Off,9,egg,1
10326,126,379,Magmar,Heat Crash,9,egg,1
10327,126,890,Magmar,Uproar,9,egg,1
10328,126,279,Magmar,Focus Punch,9,egg,1
10329,126,101,Magmar,Burning Jealousy,9,egg,1
10330,126,183,Magmar,Double-Edge,9,egg,1
10331,126,846,Magmar,Temper Flare,9,egg,1
10332,126,694,Magmar,Scorching Sands,9,egg,1
10333,126,154,Magmar,Curse,9,egg,1
10334,126,835,Magmar,Take Down,9,TM,0
10335,126,693,Magmar,Scary Face,9,TM,0
10336,126,616,Magmar,Protect,9,TM,0
10337,126,462,Magmar,Low Kick,9,TM,0
10338,126,7,Magmar,Acid Spray,9,TM,0
10339,126,131,Magmar,Confuse Ray,9,TM,0
10340,126,850,Magmar,Thief,9,TM,0
10341,126,255,Magmar,Fire Spin,9,TM,0
10342,126,234,Magmar,Facade,9,TM,0
10343,126,261,Magmar,Flame Charge,9,TM,0
10344,126,463,Magmar,Low Sweep,9,TM,0
10345,126,269,Magmar,Fling,9,TM,0
10346,126,223,Magmar,Endure,9,TM,0
10347,126,810,Magmar,Sunny Day,9,TM,0
10348,126,88,Magmar,Brick Break,9,TM,0
10349,126,75,Magmar,Body Slam,9,TM,0
10350,126,254,Magmar,Fire Punch,9,TM,0
10351,126,858,Magmar,Thunder Punch,9,TM,0
10352,126,740,Magmar,Sleep Talk,9,TM,0
10353,126,520,Magmar,Metronome,9,TM,0
10354,126,594,Magmar,Poison Jab,9,TM,0
10355,126,656,Magmar,Rest,9,TM,0
10356,126,838,Magmar,Taunt,9,TM,0
10357,126,807,Magmar,Substitute,9,TM,0
10358,126,919,Magmar,Will-O-Wisp,9,TM,0
10359,126,380,Magmar,Heat Wave,9,TM,0
10360,126,620,Magmar,Psychic,9,TM,0
10361,126,263,Magmar,Flamethrower,9,TM,0
10362,126,382,Magmar,Helping Hand,9,TM,0
10363,126,250,Magmar,Fire Blast,9,TM,0
10364,126,337,Magmar,Giga Impact,9,TM,0
10365,126,574,Magmar,Overheat,9,TM,0
10366,126,277,Magmar,Focus Blast,9,TM,0
10367,126,399,Magmar,Hyper Beam,9,TM,0
10368,126,264,Magmar,Flare Blitz,9,TM,0
10369,126,847,Magmar,Tera Blast,9,TM,0
10370,126,664,Magmar,Roar,9,TM,0
10371,126,438,Magmar,Knock Off,9,TM,0
10372,126,379,Magmar,Heat Crash,9,TM,0
10373,126,890,Magmar,Uproar,9,TM,0
10374,126,279,Magmar,Focus Punch,9,TM,0
10375,126,101,Magmar,Burning Jealousy,9,TM,0
10376,126,183,Magmar,Double-Edge,9,TM,0
10377,126,846,Magmar,Temper Flare,9,TM,0
10378,126,694,Magmar,Scorching Sands,9,TM,0
10379,126,154,Magmar,Curse,9,TM,0
10380,127,366,Pinsir,Harden,9,level_up,1
10381,127,830,Pinsir,Tackle,9,level_up,1
10382,127,278,Pinsir,Focus Energy,9,level_up,4
10383,127,670,Pinsir,Rock Smash,9,level_up,8
10384,127,90,Pinsir,Brutal Swing,9,level_up,16
10385,127,165,Pinsir,Detect,9,level_up,20
10386,127,835,Pinsir,Take Down,9,level_up,24
10387,127,929,Pinsir,X-Scissor,9,level_up,32
10388,127,468,Pinsir,Lunge,9,level_up,36
10389,127,825,Pinsir,Swords Dance,9,level_up,40
10390,127,123,Pinsir,Close Combat,9,level_up,50
10391,127,366,Pinsir,Harden,9,egg,1
10392,127,830,Pinsir,Tackle,9,egg,1
10393,127,278,Pinsir,Focus Energy,9,egg,1
10394,127,670,Pinsir,Rock Smash,9,egg,1
10395,127,90,Pinsir,Brutal Swing,9,egg,1
10396,127,165,Pinsir,Detect,9,egg,1
10397,127,835,Pinsir,Take Down,9,egg,1
10398,127,929,Pinsir,X-Scissor,9,egg,1
10399,127,468,Pinsir,Lunge,9,egg,1
10400,127,825,Pinsir,Swords Dance,9,egg,1
10401,127,123,Pinsir,Close Combat,9,egg,1
10402,127,366,Pinsir,Harden,9,TM,0
10403,127,830,Pinsir,Tackle,9,TM,0
10404,127,278,Pinsir,Focus Energy,9,TM,0
10405,127,670,Pinsir,Rock Smash,9,TM,0
10406,127,90,Pinsir,Brutal Swing,9,TM,0
10407,127,165,Pinsir,Detect,9,TM,0
10408,127,835,Pinsir,Take Down,9,TM,0
10409,127,929,Pinsir,X-Scissor,9,TM,0
10410,127,468,Pinsir,Lunge,9,TM,0
10411,127,825,Pinsir,Swords Dance,9,TM,0
10412,127,123,Pinsir,Close Combat,9,TM,0
10413,127,88,Pinsir,Brick Break,9,TM,0
10414,127,95,Pinsir,Bulk Up,9,TM,0
10415,127,669,Pinsir,Rock Slide,9,TM,0
10416,127,616,Pinsir,Protect,9,TM,0
10417,127,10,Pinsir,Aerial Ace,9,TM,0
10418,127,168,Pinsir,Dig,9,TM,0
10419,127,223,Pinsir,Endure,9,TM,0
10420,127,672,Pinsir,Rock Tomb,9,TM,0
10421,127,783,Pinsir,Stealth Rock,9,TM,0
10422,127,399,Pinsir,Hyper Beam,9,TM,0
10423,127,337,Pinsir,Giga Impact,9,TM,0
10424,127,795,Pinsir,Stone Edge,9,TM,0
10425,127,208,Pinsir,Earthquake,9,TM,0
10426,127,426,Pinsir,Iron Defense,9,TM,0
10427,127,807,Pinsir,Substitute,9,TM,0
10428,127,572,Pinsir,Outrage,9,TM,0
10429,127,277,Pinsir,Focus Blast,9,TM,0
10430,127,234,Pinsir,Facade,9,TM,0
10431,127,240,Pinsir,False Swipe,9,TM,0
10432,127,117,Pinsir,Circle Throw,9,TM,0
10433,127,177,Pinsir,Double Hit,9,TM,0
10434,127,204,Pinsir,Dual Wingbeat,9,TM,0
10435,127,797,Pinsir,Storm Throw,9,TM,0
10436,128,830,Tauros,Tackle,9,level_up,1
10437,128,833,Tauros,Tail Whip,9,level_up,1
10438,128,925,Tauros,Work Up,9,level_up,5
10439,128,579,Tauros,Payback,9,level_up,10
10440,128,33,Tauros,Assurance,9,level_up,15
10441,128,390,Tauros,Horn Attack,9,level_up,20
10442,128,693,Tauros,Scary Face,9,level_up,25
10443,128,932,Tauros,Zen Headbutt,9,level_up,30
10444,128,643,Tauros,Raging Bull,9,level_up,35
10445,128,656,Tauros,Rest,9,level_up,40
10446,128,819,Tauros,Swagger,9,level_up,45
10447,128,853,Tauros,Thrash,9,level_up,50
10448,128,183,Tauros,Double-Edge,9,level_up,55
10449,128,337,Tauros,Giga Impact,9,level_up,60
10450,128,154,Tauros,Curse,9,egg,1
10451,128,222,Tauros,Endeavor,9,egg,1
10452,128,835,Tauros,Take Down,9,TM,0
10453,128,693,Tauros,Scary Face,9,TM,0
10454,128,616,Tauros,Protect,9,TM,0
10455,128,850,Tauros,Thief,9,TM,0
10456,128,872,Tauros,Trailblaze,9,TM,0
10457,128,234,Tauros,Facade,9,TM,0
10458,128,96,Tauros,Bulldoze,9,TM,0
10459,128,416,Tauros,Icy Wind,9,TM,0
10460,128,672,Tauros,Rock Tomb,9,TM,0
10461,128,223,Tauros,Endure,9,TM,0
10462,128,810,Tauros,Sunny Day,9,TM,0
10463,128,645,Tauros,Rain Dance,9,TM,0
10464,128,688,Tauros,Sandstorm,9,TM,0
10465,128,745,Tauros,Smart Strike,9,TM,0
10466,128,168,Tauros,Dig,9,TM,0
10467,128,932,Tauros,Zen Headbutt,9,TM,0
10468,128,75,Tauros,Body Slam,9,TM,0
10469,128,740,Tauros,Sleep Talk,9,TM,0
10470,128,793,Tauros,Stomping Tantrum,9,TM,0
10471,128,656,Tauros,Rest,9,TM,0
10472,128,669,Tauros,Rock Slide,9,TM,0
10473,128,427,Tauros,Iron Head,9,TM,0
10474,128,807,Tauros,Substitute,9,TM,0
10475,128,705,Tauros,Shadow Ball,9,TM,0
10476,128,817,Tauros,Surf,9,TM,0
10477,128,263,Tauros,Flamethrower,9,TM,0
10478,128,861,Tauros,Thunderbolt,9,TM,0
10479,128,382,Tauros,Helping Hand,9,TM,0
10480,128,661,Tauros,Reversal,9,TM,0
10481,128,407,Tauros,Ice Beam,9,TM,0
10482,128,250,Tauros,Fire Blast,9,TM,0
10483,128,69,Tauros,Blizzard,9,TM,0
10484,128,917,Tauros,Wild Charge,9,TM,0
10485,128,208,Tauros,Earthquake,9,TM,0
10486,128,795,Tauros,Stone Edge,9,TM,0
10487,128,337,Tauros,Giga Impact,9,TM,0
10488,128,572,Tauros,Outrage,9,TM,0
10489,128,399,Tauros,Hyper Beam,9,TM,0
10490,128,855,Tauros,Thunder,9,TM,0
10491,128,123,Tauros,Close Combat,9,TM,0
10492,128,757,Tauros,Solar Beam,9,TM,0
10493,128,847,Tauros,Tera Blast,9,TM,0
10494,128,385,Tauros,High Horsepower,9,TM,0
10495,128,442,Tauros,Lash Out,9,TM,0
10496,128,183,Tauros,Double-Edge,9,TM,0
10497,128,222,Tauros,Endeavor,9,TM,0
10498,128,854,Tauros,Throat Chop,9,TM,0
10499,128,154,Tauros,Curse,9,TM,0
10500,129,777,Magikarp,Splash,9,level_up,1
10501,129,830,Magikarp,Tackle,9,level_up,15
10502,129,259,Magikarp,Flail,9,level_up,25
10503,129,777,Magikarp,Splash,9,egg,1
10504,129,830,Magikarp,Tackle,9,egg,1
10505,129,777,Magikarp,Splash,9,TM,0
10506,129,830,Magikarp,Tackle,9,TM,0
10507,129,396,Magikarp,Hydro Pump,9,TM,0
10508,129,234,Magikarp,Facade,9,TM,0
10509,130,259,Gyarados,Flail,9,level_up,1
10510,130,452,Gyarados,Leer,9,level_up,1
10511,130,777,Gyarados,Splash,9,level_up,1
10512,130,830,Gyarados,Tackle,9,level_up,1
10513,130,887,Gyarados,Twister,9,level_up,1
10514,130,912,Gyarados,Whirlpool,9,level_up,4
10515,130,409,Gyarados,Ice Fang,9,level_up,8
10516,130,89,Gyarados,Brine,9,level_up,12
10517,130,693,Gyarados,Scary Face,9,level_up,16
10518,130,909,Gyarados,Waterfall,9,level_up,21
10519,130,151,Gyarados,Crunch,9,level_up,24
10520,130,645,Gyarados,Rain Dance,9,level_up,28
10521,130,27,Gyarados,Aqua Tail,9,level_up,32
10522,130,189,Gyarados,Dragon Dance,9,level_up,36
10523,130,396,Gyarados,Hydro Pump,9,level_up,40
10524,130,394,Gyarados,Hurricane,9,level_up,44
10525,130,853,Gyarados,Thrash,9,level_up,48
10526,130,399,Gyarados,Hyper Beam,9,level_up,52
10527,130,61,Gyarados,Bite,9,evolution,20
10528,130,835,Gyarados,Take Down,9,egg,1
10529,130,693,Gyarados,Scary Face,9,egg,1
10530,130,616,Gyarados,Protect,9,egg,1
10531,130,409,Gyarados,Ice Fang,9,egg,1
10532,130,905,Gyarados,Water Pulse,9,egg,1
